% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
272	1	2	1	0	0	173	0	1	1	0
272	5	12	4	0	0	173	0	1	1	0
272	10	36	1	0	0	173	0	1	0	0
272	2	37	2	0	0	85	0	1	1	0
272	2	39	3	0	0	85	0	1	1	0
273	10	38	2	0	0	173	0	1	1	0
273	7	50	2	0	0	85	0	1	1	0
273	7	42	3	0	0	85	0	1	1	0
274	1	5	2	0	0	173	0	1	1	0
274	8	16	3	0	0	173	0	1	1	0
275	6	4	1	0	0	173	0	1	1	0
275	5	18	2	0	0	173	0	1	1	0
275	4	21	1	0	0	173	0	1	1	0
275	11	57	1	0	0	173	0	1	1	0
276	3	54	7	0	0	85	0	1	1	0
276	3	15	8	0	0	85	0	1	1	0
276	8	17	2	0	0	173	0	1	1	0
276	10	45	3	0	0	173	0	1	1	0
276	12	47	1	0	0	173	0	1	1	0
277	3	55	1	0	0	85	0	1	1	0
277	3	60	17	0	0	85	0	1	1	0
277	6	6	2	0	0	173	0	1	1	0
277	5	11	3	0	0	85	0	1	1	0
277	5	51	5	0	0	85	0	1	1	0
277	8	43	1	0	0	173	0	1	1	0
277	4	29	2	0	0	173	0	1	1	0
277	2	35	1	0	0	173	0	1	1	0
278	3	7	3	0	0	85	0	1	1	0
278	3	49	18	0	0	85	0	1	1	0
278	4	24	3	0	0	173	0	1	1	0
279	3	34	4	0	0	53	0	1	1	0
279	3	10	5	0	0	53	0	1	1	0
279	3	9	19	0	0	53	0	1	1	0
279	9	20	1	0	0	173	0	1	1	0
279	10	36	1	0	0	173	1	0	1	0
279	7	44	1	0	0	173	0	1	1	0
280	3	27	2	0	0	173	0	1	1	0
280	6	41	3	0	0	173	0	1	1	0
280	5	19	1	0	0	173	0	1	1	0
280	4	23	5	0	0	173	0	1	1	0
281	4	30	4	0	0	173	0	1	1	0
281	13	22	2	0	0	173	0	1	0	0
281	11	46	2	0	0	173	0	1	1	0
282	3	59	6	0	0	173	0	1	1	0
282	1	2	1	0	0	173	0	1	1	0
282	5	12	4	0	0	173	0	1	1	0
282	10	36	1	0	0	173	0	1	0	0
282	2	37	2	0	0	85	0	1	1	0
282	2	39	3	0	0	85	0	1	1	0
282	13	48	1	0	0	173	0	1	1	0
283	3	56	21	0	0	85	0	1	1	0
283	3	28	28	0	0	85	0	1	1	0
283	10	38	2	0	0	173	0	1	1	0
283	7	50	2	0	0	85	0	1	1	0
283	7	42	3	0	0	85	0	1	1	0
284	3	3	20	0	0	173	0	1	1	0
284	1	5	2	0	0	173	0	1	1	0
284	8	16	3	0	0	173	0	1	1	0
285	6	4	1	0	0	173	0	1	1	0
285	3	54	7	0	0	53	0	1	1	0
285	3	32	22	0	0	53	0	1	1	0
285	3	26	23	0	0	53	0	1	1	0
285	5	18	2	0	0	173	0	1	1	0
285	4	21	1	0	0	173	0	1	1	0
285	11	57	1	0	0	173	0	1	1	0
286	3	15	8	0	0	41	0	1	1	0
286	3	31	24	0	0	41	0	1	1	0
286	3	13	31	0	0	41	0	1	1	0
286	3	40	33	0	28	1095	0	1	1	0
286	8	17	2	0	0	173	0	1	1	0
286	10	45	3	0	0	173	0	1	1	0
286	12	47	1	0	0	173	0	1	1	0
287	3	55	1	0	0	26	0	1	1	0
287	3	15	8	0	0	26	0	1	1	0
287	3	60	17	0	0	26	0	1	1	0
287	3	31	24	0	0	26	0	1	1	0
287	3	58	30	0	0	26	0	1	1	0
287	3	13	31	0	0	26	0	1	1	0
287	6	6	2	0	0	173	0	1	1	0
287	5	11	3	0	0	85	0	1	1	0
287	5	51	5	0	0	85	0	1	1	0
287	8	43	1	0	0	173	0	1	1	0
287	2	35	1	0	0	173	0	1	1	0
288	3	55	1	0	0	32	0	1	1	0
288	3	7	3	0	0	32	0	1	1	0
288	3	60	17	0	0	32	0	1	1	0
288	3	49	18	0	0	32	0	1	1	0
288	3	58	30	0	0	32	0	1	1	0
288	4	24	3	0	0	173	0	1	1	0
288	13	22	2	0	0	173	1	0	1	0
289	3	7	3	0	0	26	0	1	1	0
289	3	34	4	0	0	26	0	1	0	0
289	3	10	5	0	0	26	0	1	1	0
289	3	49	18	0	0	26	0	1	1	0
289	3	9	19	0	0	26	0	1	1	0
289	3	25	37	0	0	26	0	1	1	0
289	9	20	1	0	0	173	0	1	1	0
289	10	36	1	0	0	173	1	0	1	0
289	7	44	1	0	0	173	0	1	1	0
290	3	27	2	0	0	22	0	1	1	0
290	3	34	4	0	0	22	0	1	1	0
290	3	10	5	0	0	22	0	1	1	0
290	3	9	19	0	0	22	0	1	1	0
290	3	8	29	0	0	22	0	1	1	0
290	3	14	34	0	28	645	0	1	0	0
290	3	25	37	0	0	22	0	1	1	0
290	6	41	3	0	0	173	0	1	1	0
290	5	19	1	0	0	173	0	1	1	0
290	4	23	5	0	0	173	0	1	1	0
291	3	27	2	0	0	15	0	1	1	0
291	3	34	4	0	0	15	0	1	1	0
291	3	10	5	0	0	15	0	1	1	0
291	3	59	6	0	0	15	0	1	1	0
291	3	9	19	0	0	15	0	1	1	0
291	3	8	29	0	0	15	0	1	1	0
291	3	52	32	0	0	15	0	1	1	0
291	3	53	35	0	28	469	0	1	0	0
291	3	25	37	0	0	15	0	1	1	0
291	4	30	4	0	0	173	0	1	1	0
291	13	22	2	0	0	173	0	1	0	0
291	11	46	2	0	0	173	0	1	1	0
292	3	27	2	0	0	41	0	1	1	0
292	3	59	6	0	0	41	0	1	1	0
292	3	8	29	0	0	41	0	1	1	0
292	3	52	32	0	0	41	0	1	1	0
292	1	2	1	0	0	173	0	1	1	0
292	5	12	4	0	0	173	0	1	1	0
292	10	36	1	0	0	173	0	1	0	0
292	2	37	2	0	0	85	0	1	1	0
292	2	39	3	0	0	85	0	1	1	0
292	13	48	1	0	0	173	0	1	1	0
293	3	56	21	0	0	53	0	1	1	0
293	3	28	28	0	0	53	0	1	1	0
293	3	1	39	0	28	1479	0	1	1	0
293	10	38	2	0	0	173	0	1	1	0
293	7	50	2	0	0	85	0	1	1	0
293	7	42	3	0	0	85	0	1	1	0
294	3	3	20	0	0	173	0	1	1	0
294	1	5	2	0	0	173	0	1	1	0
294	8	16	3	0	0	173	0	1	1	0
295	3	54	7	0	0	53	0	1	1	0
295	3	32	22	0	0	53	0	1	1	0
295	3	26	23	0	0	53	0	1	1	0
295	6	4	1	0	0	173	0	1	1	0
295	5	18	2	0	0	173	0	1	1	0
295	4	21	1	0	0	173	0	1	1	0
295	11	57	1	0	0	173	0	1	1	0
296	3	15	8	0	0	41	0	1	1	0
296	3	31	24	0	0	41	0	1	1	0
296	3	13	31	0	0	41	0	1	1	0
296	3	40	33	0	28	1095	0	1	1	0
296	8	17	2	0	0	173	0	1	1	0
296	10	45	3	0	0	173	0	1	1	0
296	12	47	1	0	0	173	0	1	1	0
297	3	55	1	0	0	22	0	1	1	0
297	3	15	8	0	0	22	0	1	1	0
297	3	60	17	0	0	22	0	1	1	0
297	3	31	24	0	0	22	0	1	1	0
297	3	58	30	0	0	22	0	1	1	0
297	3	13	31	0	0	22	0	1	1	0
297	3	14	34	0	28	645	1	0	0	0
297	6	6	2	0	0	173	0	1	1	0
297	5	11	3	0	0	85	0	1	1	0
297	5	51	5	0	0	85	0	1	1	0
297	8	43	1	0	0	173	0	1	1	0
297	2	35	1	0	0	173	0	1	1	0
298	3	55	1	0	0	26	0	1	1	0
298	3	7	3	0	0	26	0	1	1	0
298	3	60	17	0	0	26	0	1	1	0
298	3	49	18	0	0	19	0	1	1	0
298	3	58	30	0	0	26	0	1	1	0
298	3	53	35	0	28	469	1	0	0	0
298	4	24	3	0	0	173	0	1	1	0
298	13	22	2	0	0	173	1	0	1	0
299	3	55	1	0	0	15	0	1	1	0
299	3	7	3	0	0	15	0	1	1	0
299	3	34	4	0	0	15	0	1	1	0
299	3	10	5	0	0	15	0	1	1	0
299	3	60	17	0	0	15	0	1	1	0
299	3	49	18	0	0	15	0	1	1	0
299	3	9	19	0	0	15	0	1	1	0
299	3	58	30	0	0	15	0	1	1	0
299	3	25	37	0	0	15	0	1	1	0
299	3	33	38	0	0	15	0	1	1	0
299	9	20	1	0	0	173	0	1	1	0
299	10	36	1	0	0	173	1	0	1	0
299	7	44	1	0	0	173	0	1	1	0
300	3	27	2	0	0	15	0	1	1	0
300	3	7	3	0	0	15	0	1	1	0
300	3	34	4	0	0	15	0	1	1	0
300	3	10	5	0	0	15	0	1	1	0
300	3	49	18	0	0	15	0	1	1	0
300	3	9	19	0	0	15	0	1	1	0
300	3	8	29	0	0	15	0	1	1	0
300	3	14	34	0	28	469	0	1	0	0
300	3	25	37	0	0	15	0	1	1	0
300	3	33	38	0	0	15	0	1	1	0
300	6	41	3	0	0	173	0	1	1	0
300	5	19	1	0	0	173	0	1	1	0
300	4	23	5	0	0	173	0	1	1	0
301	3	27	2	0	0	11	0	1	1	0
301	3	34	4	0	0	11	0	1	1	0
301	3	10	5	0	0	11	0	1	1	0
301	3	59	6	0	0	11	0	1	1	0
301	3	49	18	0	0	11	0	1	1	0
301	3	9	19	0	0	11	0	1	1	0
301	3	8	29	0	0	11	0	1	1	0
301	3	52	32	0	0	11	0	1	1	0
301	3	53	35	0	28	373	0	1	0	0
301	3	25	37	0	0	11	0	1	1	0
301	3	33	38	0	0	11	0	1	1	0
301	4	30	4	0	0	173	0	1	1	0
301	13	22	2	0	0	173	0	1	0	0
301	11	46	2	0	0	173	0	1	1	0
302	3	27	2	0	0	15	0	1	1	0
302	3	34	4	0	0	15	0	1	1	0
302	3	10	5	0	0	15	0	1	1	0
302	3	59	6	0	0	15	0	1	1	0
302	3	9	19	0	0	15	0	1	1	0
302	3	8	29	0	0	15	0	1	1	0
302	3	52	32	0	0	15	0	1	1	0
302	3	25	37	0	0	15	0	1	1	0
302	3	33	38	0	0	15	0	1	1	0
302	1	2	1	0	0	173	0	1	1	0
302	5	12	4	0	0	173	0	1	1	0
302	13	48	1	0	0	173	0	1	1	0
302	10	36	1	0	0	173	0	1	0	0
302	2	37	2	0	0	85	0	1	1	0
302	2	39	3	0	0	85	0	1	1	0
303	3	34	4	0	0	15	0	1	1	0
303	3	10	5	0	0	15	0	1	1	0
303	3	59	6	0	0	15	0	1	0	0
303	3	9	19	0	0	15	0	1	1	0
303	3	56	21	0	0	15	0	1	1	0
303	3	28	28	0	0	15	0	1	1	0
303	3	52	32	0	0	15	0	1	1	0
303	3	25	37	0	0	15	0	1	1	0
303	3	33	38	0	0	15	0	1	1	0
303	3	1	39	0	28	469	0	1	1	0
303	10	38	2	0	0	173	0	1	1	0
303	7	50	2	0	0	85	0	1	1	0
303	7	42	3	0	0	85	0	1	1	0
304	3	34	4	0	0	22	0	1	1	0
304	3	59	6	0	0	22	0	1	1	0
304	3	3	20	0	0	22	0	1	1	0
304	3	56	21	0	0	22	0	1	1	0
304	3	28	28	0	0	22	0	1	1	0
304	3	52	32	0	0	22	0	1	1	0
304	3	14	34	0	28	645	2	0	0	0
304	1	5	2	0	0	173	0	1	1	0
304	8	16	3	0	0	173	0	1	1	0
305	3	54	7	0	0	22	0	1	1	0
305	3	3	20	0	0	22	0	1	1	0
305	3	56	21	0	0	22	0	1	1	0
305	3	32	22	0	0	22	0	1	1	0
305	3	26	23	0	0	22	0	1	1	0
305	3	28	28	0	0	22	0	1	1	0
305	3	53	35	0	28	469	2	0	1	0
305	6	4	1	0	0	173	0	1	1	0
305	5	18	2	0	0	173	0	1	1	0
305	4	21	1	0	0	173	0	1	1	0
305	11	57	1	0	0	173	0	1	1	0
306	3	54	7	0	0	19	0	1	1	0
306	3	15	8	0	0	19	0	1	1	0
306	3	3	20	0	0	19	0	1	1	0
306	3	32	22	0	0	19	0	1	1	0
306	3	26	23	0	0	19	0	1	1	0
306	3	31	24	0	0	19	0	1	1	0
306	3	13	31	0	0	19	0	1	1	0
306	3	40	33	0	28	549	0	1	1	0
306	8	17	2	0	0	173	0	1	1	0
306	10	45	3	0	0	173	0	1	1	0
306	12	47	1	0	0	173	0	1	1	0
307	3	55	1	0	0	15	0	1	1	0
307	3	54	7	0	0	15	0	1	1	0
307	3	15	8	0	0	15	0	1	1	0
307	3	60	17	0	0	15	0	1	1	0
307	3	32	22	0	0	15	0	1	1	0
307	3	26	23	0	0	15	0	1	1	0
307	3	31	24	0	0	15	0	1	1	0
307	3	58	30	0	0	15	0	1	1	0
307	3	13	31	0	0	15	0	1	1	0
307	3	14	34	0	28	469	1	0	0	0
307	6	6	2	0	0	173	0	1	1	0
307	5	11	3	0	0	85	0	1	1	0
307	5	51	5	0	0	85	0	1	1	0
307	8	43	1	0	0	173	0	1	1	0
307	2	35	1	0	0	173	0	1	1	0
308	3	55	1	0	0	15	0	1	1	0
308	3	7	3	0	0	15	0	1	1	0
308	3	15	8	0	0	15	0	1	1	0
308	3	60	17	0	0	15	0	1	1	0
308	3	49	18	0	0	15	0	1	1	0
308	3	31	24	0	0	15	0	1	1	0
308	3	58	30	0	0	15	0	1	1	0
308	3	13	31	0	0	15	0	1	1	0
308	3	53	35	0	28	373	1	0	0	0
308	4	24	3	0	0	173	0	1	1	0
308	13	22	2	0	0	173	1	0	1	0
309	9	20	1	0	0	173	0	1	1	0
309	10	36	1	0	0	173	1	0	1	0
309	7	44	1	0	0	173	0	1	1	0
310	3	55	1	0	0	7	0	1	0	0
310	3	27	2	0	0	7	0	1	0	0
310	3	7	3	0	0	7	0	1	0	0
310	3	34	4	0	0	7	0	1	0	0
310	3	10	5	0	0	7	0	1	0	0
310	3	15	8	0	0	7	0	1	0	0
310	3	60	17	0	0	7	0	1	0	0
310	3	49	18	0	0	7	0	1	0	0
310	3	9	19	0	0	7	0	1	0	0
310	3	31	24	0	0	7	0	1	0	0
310	3	8	29	0	0	7	0	1	0	0
310	3	58	30	0	0	7	0	1	0	0
310	3	13	31	0	0	7	0	1	0	0
310	3	14	34	0	28	277	0	1	0	0
310	3	25	37	0	0	7	0	1	0	0
310	3	33	38	0	0	7	0	1	0	0
310	6	41	3	0	0	173	0	1	1	0
310	5	19	1	0	0	173	0	1	1	0
310	4	23	5	0	0	173	0	1	1	0
311	3	55	1	0	0	7	0	1	0	0
311	3	27	2	0	0	7	0	1	0	0
311	3	7	3	0	0	7	0	1	0	0
311	3	34	4	0	0	7	0	1	0	0
311	3	10	5	0	0	7	0	1	0	0
311	3	49	18	0	0	7	0	1	0	0
311	3	9	19	0	0	7	0	1	0	0
311	3	8	29	0	0	7	0	1	0	0
311	3	58	30	0	0	7	0	1	0	0
311	3	52	32	0	0	7	0	1	0	0
311	3	14	34	0	28	645	3	0	0	0
311	3	53	35	0	28	277	0	1	0	0
311	3	25	37	0	0	7	0	1	0	0
311	3	33	38	0	0	7	0	1	0	0
311	4	30	4	0	0	173	0	1	1	0
311	13	22	2	0	0	173	0	1	0	0
311	11	46	2	0	0	173	0	1	1	0
312	1	2	1	0	0	173	0	1	1	0
312	5	12	4	0	0	173	0	1	1	0
312	13	48	1	0	0	173	0	1	1	0
312	10	36	1	0	0	173	0	1	0	0
312	2	37	2	0	0	85	0	1	1	0
312	2	39	3	0	0	85	0	1	1	0
313	3	27	2	0	0	7	0	1	0	0
313	3	7	3	0	0	7	0	1	0	0
313	3	34	4	0	0	7	0	1	0	0
313	3	10	5	0	0	7	0	1	0	0
313	3	59	6	0	0	7	0	1	0	0
313	3	60	17	0	0	7	0	1	0	0
313	3	49	18	0	0	7	0	1	0	0
313	3	9	19	0	0	7	0	1	0	0
313	3	56	21	0	0	7	0	1	0	0
313	3	28	28	0	0	7	0	1	0	0
313	3	8	29	0	0	7	0	1	0	0
313	3	52	32	0	0	7	0	1	0	0
313	3	25	37	0	0	7	0	1	0	0
313	3	33	38	0	0	7	0	1	0	0
313	3	1	39	0	28	277	0	1	1	0
313	10	38	2	0	0	173	0	1	1	0
313	7	50	2	0	0	85	0	1	1	0
313	7	42	3	0	0	85	0	1	1	0
314	3	27	2	0	0	7	0	1	0	0
314	3	7	3	0	0	7	0	1	0	0
314	3	34	4	0	0	7	0	1	0	0
314	3	59	6	0	0	7	0	1	0	0
314	3	60	17	0	0	7	0	1	0	0
314	3	49	18	0	0	7	0	1	0	0
314	3	9	19	0	0	7	0	1	0	0
314	3	3	20	0	0	7	0	1	0	0
314	3	56	21	0	0	7	0	1	0	0
314	3	28	28	0	0	7	0	1	0	0
314	3	8	29	0	0	7	0	1	0	0
314	3	52	32	0	0	7	0	1	0	0
314	3	14	34	0	28	469	2	0	0	0
314	3	25	37	0	0	7	0	1	0	0
314	3	33	38	0	0	7	0	1	0	0
314	1	5	2	0	0	173	0	1	1	0
314	8	16	3	0	0	173	0	1	1	0
315	3	10	5	0	0	7	0	1	0	0
315	3	59	6	0	0	7	0	1	0	0
315	3	54	7	0	0	7	0	1	0	0
315	3	49	18	0	0	7	0	1	0	0
315	3	9	19	0	0	7	0	1	0	0
315	3	3	20	0	0	7	0	1	0	0
315	3	56	21	0	0	7	0	1	0	0
315	3	32	22	0	0	7	0	1	0	0
315	3	26	23	0	0	7	0	1	0	0
315	3	28	28	0	0	7	0	1	0	0
315	3	8	29	0	0	7	0	1	0	0
315	3	52	32	0	0	7	0	1	0	0
315	3	53	35	0	28	373	2	0	1	0
315	3	25	37	0	0	7	0	1	0	0
315	3	33	38	0	0	7	0	1	0	0
315	6	4	1	0	0	173	0	1	1	0
315	5	18	2	0	0	173	0	1	1	0
315	4	21	1	0	0	173	0	1	1	0
315	11	57	1	0	0	173	0	1	1	0
316	8	17	2	0	0	173	0	1	1	0
316	10	45	3	0	0	173	0	1	1	0
316	12	47	1	0	0	173	0	1	1	0
317	3	55	1	0	0	7	0	1	0	0
317	3	27	2	0	0	7	0	1	0	0
317	3	7	3	0	0	7	0	1	0	0
317	3	34	4	0	0	7	0	1	0	0
317	3	10	5	0	0	7	0	1	0	0
317	3	59	6	0	0	7	0	1	0	0
317	3	54	7	0	0	7	0	1	0	0
317	3	15	8	0	0	7	0	1	0	0
317	3	60	17	0	0	7	0	1	0	0
317	3	49	18	0	0	7	0	1	0	0
317	3	13	31	0	0	7	0	1	0	0
317	3	52	32	0	0	7	0	1	0	0
317	3	40	33	0	28	277	0	1	0	0
317	3	14	34	0	28	277	1	0	0	0
317	3	25	37	0	0	7	0	1	0	0
317	3	33	38	0	0	7	0	1	0	0
317	6	6	2	0	0	173	0	1	1	0
317	5	11	3	0	0	85	0	1	1	0
317	5	51	5	0	0	85	0	1	1	0
317	8	43	1	0	0	173	0	1	1	0
317	2	35	1	0	0	173	0	1	1	0
318	3	55	1	0	0	7	0	1	0	0
318	3	27	2	0	0	7	0	1	0	0
318	3	9	19	0	0	7	0	1	0	0
318	3	3	20	0	0	7	0	1	0	0
318	3	56	21	0	0	7	0	1	0	0
318	3	32	22	0	0	7	0	1	0	0
318	3	26	23	0	0	7	0	1	0	0
318	3	31	24	0	0	7	0	1	0	0
318	3	28	28	0	0	7	0	1	0	0
318	3	8	29	0	0	7	0	1	0	0
318	3	58	30	0	0	7	0	1	0	0
318	3	13	31	0	0	7	0	1	0	0
318	3	52	32	0	0	7	0	1	0	0
318	3	53	35	0	28	277	1	0	1	0
318	3	25	37	0	0	7	0	1	0	0
318	3	33	38	0	0	7	0	1	0	0
318	4	29	2	0	0	85	0	1	0	0
318	4	24	3	0	0	85	0	1	1	0
318	13	22	2	0	0	173	1	0	1	0
319	9	20	1	0	0	173	0	1	1	0
319	10	36	1	0	0	173	1	0	1	0
319	7	44	1	0	0	173	0	1	1	0
320	3	55	1	0	0	7	0	1	0	0
320	3	27	2	0	0	7	0	1	0	0
320	3	7	3	0	0	7	0	1	0	0
320	3	34	4	0	0	7	0	1	0	0
320	3	10	5	0	0	7	0	1	0	0
320	3	59	6	0	0	7	0	1	0	0
320	3	54	7	0	0	7	0	1	0	0
320	3	15	8	0	0	7	0	1	0	0
320	3	60	17	0	0	7	0	1	0	0
320	3	49	18	0	0	7	0	1	0	0
320	3	58	30	0	0	7	0	1	0	0
320	3	13	31	0	0	7	0	1	0	0
320	3	52	32	0	0	7	0	1	0	0
320	3	14	34	0	28	277	0	1	0	0
320	3	25	37	0	0	7	0	1	0	0
320	3	33	38	0	0	7	0	1	0	0
320	6	41	3	0	0	173	0	1	1	0
320	5	19	1	0	0	173	0	1	1	0
320	4	23	5	0	0	173	0	1	1	0
321	3	9	19	0	0	7	0	1	0	0
321	3	3	20	0	0	7	0	1	0	0
321	3	56	21	0	0	7	0	1	0	0
321	3	32	22	0	0	7	0	1	0	0
321	3	26	23	0	0	7	0	1	0	0
321	3	31	24	0	0	7	0	1	0	0
321	3	28	28	0	0	7	0	1	0	0
321	3	8	29	0	0	7	0	1	0	0
321	3	58	30	0	0	7	0	1	0	0
321	3	13	31	0	0	7	0	1	0	0
321	3	52	32	0	0	7	0	1	0	0
321	3	14	34	0	28	469	3	0	0	0
321	3	53	35	0	28	277	0	1	0	0
321	3	25	37	0	0	7	0	1	0	0
321	3	33	38	0	0	7	0	1	0	0
321	4	30	4	0	0	173	0	1	1	0
321	13	22	2	0	0	173	0	1	0	0
321	11	46	2	0	0	173	0	1	1	0
322	1	2	1	0	0	173	0	1	1	0
322	5	12	4	0	0	173	0	1	1	0
322	13	48	1	0	0	173	0	1	1	0
322	10	36	1	0	0	173	0	1	0	0
322	2	37	2	0	0	85	0	1	1	0
322	2	39	3	0	0	85	0	1	1	0
323	3	55	1	0	0	7	0	1	0	0
323	3	27	2	0	0	7	0	1	0	0
323	3	7	3	0	0	7	0	1	0	0
323	3	34	4	0	0	7	0	1	0	0
323	3	10	5	0	0	7	0	1	0	0
323	3	59	6	0	0	7	0	1	0	0
323	3	54	7	0	0	7	0	1	0	0
323	3	15	8	0	0	7	0	1	0	0
323	3	28	28	0	0	7	0	1	0	0
323	3	8	29	0	0	7	0	1	0	0
323	3	58	30	0	0	7	0	1	0	0
323	3	13	31	0	0	7	0	1	0	0
323	3	52	32	0	0	7	0	1	0	0
323	3	25	37	0	0	7	0	1	0	0
323	3	33	38	0	0	7	0	1	0	0
323	3	1	39	0	28	277	0	1	1	0
323	10	38	2	0	0	173	0	1	1	0
323	7	50	2	0	0	85	0	1	1	0
323	7	42	3	0	0	85	0	1	1	0
324	3	60	17	0	0	7	0	1	0	0
324	3	49	18	0	0	7	0	1	0	0
324	3	9	19	0	0	7	0	1	0	0
324	3	3	20	0	0	7	0	1	0	0
324	3	56	21	0	0	7	0	1	0	0
324	3	32	22	0	0	7	0	1	0	0
324	3	26	23	0	0	7	0	1	0	0
324	3	31	24	0	0	7	0	1	0	0
324	3	28	28	0	0	7	0	1	0	0
324	3	8	29	0	0	7	0	1	0	0
324	3	58	30	0	0	7	0	1	0	0
324	3	13	31	0	0	7	0	1	0	0
324	3	52	32	0	0	7	0	1	0	0
324	3	40	33	0	28	277	1	0	0	0
324	3	14	34	0	28	277	2	0	0	0
324	3	25	37	0	0	7	0	1	0	0
324	1	5	2	0	0	173	0	1	1	0
324	8	16	3	0	0	173	0	1	1	0
325	6	4	1	0	0	173	0	1	1	0
325	5	18	2	0	0	173	0	1	1	0
325	4	21	1	0	0	173	0	1	1	0
325	11	57	1	0	0	173	0	1	1	0
326	3	55	1	0	0	7	0	1	0	0
326	3	27	2	0	0	7	0	1	0	0
326	3	7	3	0	0	7	0	1	0	0
326	3	34	4	0	0	7	0	1	0	0
326	3	10	5	0	0	7	0	1	0	0
326	3	59	6	0	0	7	0	1	0	0
326	3	54	7	0	0	7	0	1	0	0
326	3	31	24	0	0	7	0	1	0	0
326	3	28	28	0	0	7	0	1	0	0
326	3	8	29	0	0	7	0	1	0	0
326	3	58	30	0	0	7	0	1	0	0
326	3	13	31	0	0	7	0	1	0	0
326	3	52	32	0	0	7	0	1	0	0
326	3	40	33	0	28	277	0	1	1	0
326	3	25	37	0	0	7	0	1	0	0
326	3	33	38	0	0	7	0	1	0	0
326	8	17	2	0	0	173	0	1	1	0
326	10	45	3	0	0	173	0	1	1	0
326	12	47	1	0	0	173	0	1	1	0
327	3	15	8	0	0	7	0	1	0	0
327	3	60	17	0	0	7	0	1	0	0
327	3	49	18	0	0	7	0	1	0	0
327	3	9	19	0	0	7	0	1	0	0
327	3	3	20	0	0	7	0	1	0	0
327	3	56	21	0	0	7	0	1	0	0
327	3	32	22	0	0	7	0	1	0	0
327	3	26	23	0	0	7	0	1	0	0
327	3	31	24	0	0	7	0	1	0	0
327	3	28	28	0	0	7	0	1	0	0
327	3	8	29	0	0	7	0	1	0	0
327	3	58	30	0	0	7	0	1	0	0
327	3	13	31	0	0	7	0	1	0	0
327	3	52	32	0	0	7	0	1	0	0
327	3	14	34	0	28	277	1	0	0	0
327	3	25	37	0	0	7	0	1	0	0
327	6	6	2	0	0	173	0	1	1	0
327	5	11	3	0	0	85	0	1	1	0
327	5	51	5	0	0	85	0	1	1	0
327	2	35	1	0	4	453	0	1	1	0
328	3	7	3	0	0	7	0	1	0	0
328	3	34	4	0	0	7	0	1	0	0
328	3	10	5	0	0	7	0	1	0	0
328	3	59	6	0	0	7	0	1	0	0
328	3	54	7	0	0	7	0	1	0	0
328	3	15	8	0	0	7	0	1	0	0
328	3	60	17	0	0	7	0	1	0	0
328	3	49	18	0	0	7	0	1	0	0
328	3	9	19	0	0	7	0	1	0	0
328	3	3	20	0	0	7	0	1	0	0
328	3	56	21	0	0	7	0	1	0	0
328	3	32	22	0	0	7	0	1	0	0
328	3	53	35	0	28	277	1	0	1	0
328	3	33	38	0	0	7	0	1	0	0
328	4	24	3	0	0	85	0	1	1	0
328	13	22	2	0	0	173	1	0	1	0
329	10	36	1	0	0	173	1	0	1	0
330	3	15	8	0	0	7	0	1	0	0
330	3	60	17	0	0	7	0	1	0	0
330	3	49	18	0	0	7	0	1	0	0
330	3	9	19	0	0	7	0	1	0	0
330	3	3	20	0	0	7	0	1	0	0
330	3	56	21	0	0	7	0	1	0	0
330	3	32	22	0	0	7	0	1	0	0
330	3	26	23	0	0	7	0	1	0	0
330	3	31	24	0	0	7	0	1	0	0
330	3	28	28	0	0	7	0	1	0	0
330	3	8	29	0	0	7	0	1	0	0
330	3	58	30	0	0	7	0	1	0	0
330	3	13	31	0	0	7	0	1	0	0
330	3	52	32	0	0	7	0	1	0	0
330	3	14	34	0	28	277	0	1	0	0
330	3	25	37	0	0	7	0	1	0	0
330	5	19	1	0	10	1095	0	1	1	0
330	4	23	5	0	0	85	0	1	1	0
331	3	34	4	0	4	26	0	1	1	0
331	3	10	5	0	2	18	0	1	1	0
331	3	59	6	0	0	7	0	1	0	0
331	3	54	7	0	0	7	0	1	0	0
331	3	15	8	0	0	7	0	1	0	0
331	3	60	17	0	0	7	0	1	0	0
331	3	49	18	0	0	7	0	1	0	0
331	3	9	19	0	0	7	0	1	0	0
331	3	3	20	0	0	7	0	1	0	0
331	3	56	21	0	0	7	0	1	0	0
331	3	40	33	0	28	277	2	0	1	0
331	3	14	34	0	28	277	3	0	0	0
331	3	33	38	0	0	7	0	1	0	0
331	4	30	4	0	14	807	0	1	1	0
332	3	34	4	0	4	26	0	1	0	0
332	3	10	5	0	2	18	0	1	1	0
332	3	32	22	0	0	7	0	1	0	0
332	3	26	23	0	0	7	0	1	0	0
332	3	31	24	0	0	7	0	1	0	0
332	3	28	28	0	0	7	0	1	0	0
332	3	8	29	0	0	7	0	1	0	0
332	3	58	30	0	0	7	0	1	0	0
332	3	13	31	0	0	7	0	1	0	0
332	3	52	32	0	0	7	0	1	0	0
332	3	53	35	0	28	277	0	1	0	0
332	3	25	37	0	0	7	0	1	0	0
332	3	33	38	0	0	7	0	1	0	0
332	1	2	1	0	12	1239	0	1	1	0
332	5	12	4	0	20	2673	0	1	0	0
332	2	37	2	0	10	549	0	1	1	0
332	2	39	3	0	12	621	0	1	1	0
333	3	59	6	0	28	277	0	1	1	0
