% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
488	5	12	4	0	6	621	0	1	0
488	6	6	2	0	28	4395	1	0	0
488	7	50	2	0	28	4395	0	1	0
488	8	16	3	0	28	4395	0	1	0
489	3	15	8	0	22	2769	1	0	0
489	5	11	3	0	28	4395	1	0	0
489	6	4	1	0	2	269	0	1	0
489	8	17	2	0	28	4395	0	1	0
489	11	57	1	0	28	4395	0	1	0
490	2	35	1	0	28	4395	0	1	0
490	3	32	22	0	28	4395	0	1	0
490	5	18	2	0	8	839	0	1	0
490	6	4	1	0	28	4395	3	0	0
490	9	20	1	0	28	4395	1	0	0
490	10	45	3	0	28	4395	0	1	0
490	12	47	1	0	28	4395	0	1	0
490	13	22	2	0	28	4395	2	0	0
491	3	14	34	0	20	2385	1	0	0
491	4	29	2	0	4	437	0	1	0
491	5	51	5	0	10	935	0	1	0
491	6	6	2	0	28	4395	0	1	0
491	8	43	1	0	28	4395	0	1	0
492	3	60	17	0	16	1836	1	0	0
492	4	24	3	0	10	935	0	1	0
492	5	11	3	0	10	935	0	1	0
492	7	50	2	0	28	4395	2	0	0
492	8	16	3	0	28	4395	2	0	0
493	2	37	2	0	8	839	1	0	0
493	3	26	23	0	18	1980	1	0	0
493	4	30	4	0	14	1527	1	0	0
493	6	4	1	0	28	4395	2	0	0
493	7	44	1	0	28	4395	0	1	0
493	9	20	1	0	28	4395	0	1	0
493	10	36	1	0	28	4395	1	0	0
494	3	13	31	0	14	1527	0	1	0
494	4	23	5	0	8	839	0	1	0
494	6	41	3	0	28	4395	0	1	0
494	10	38	2	0	28	4395	1	0	0
495	1	5	2	0	28	4395	1	0	0
495	3	53	35	0	18	1980	0	1	0
495	4	21	1	0	28	4395	1	0	0
495	7	50	2	0	28	4395	1	0	0
495	8	16	3	0	28	4395	1	0	0
495	11	46	2	0	28	4395	0	1	0
495	13	22	2	0	0	165	0	1	0
496	1	2	1	0	2	269	0	1	0
496	2	37	2	0	6	621	0	1	0
496	3	28	28	0	16	1836	0	1	0
496	4	30	4	0	14	1527	0	1	0
496	5	12	4	0	8	839	0	1	0
496	8	17	2	0	28	4395	1	0	0
496	10	36	1	0	28	4395	0	1	0
496	11	57	1	0	28	4395	1	0	0
496	13	48	1	0	28	4395	0	1	0
497	2	35	1	0	28	4395	1	0	0
497	3	32	22	0	28	4395	1	0	0
497	7	42	3	0	28	4395	0	1	0
497	10	38	2	0	28	4395	0	1	0
497	13	22	2	0	28	4395	3	0	0
498	1	5	2	0	28	4395	0	1	0
498	2	39	3	0	0	165	0	1	0
498	3	9	19	0	18	1980	0	1	0
498	4	21	1	0	28	4395	0	1	0
498	6	6	2	0	28	4395	1	0	0
498	7	50	2	0	28	4395	0	1	0
498	8	16	3	0	28	4395	0	1	0
499	3	40	33	0	14	1527	0	1	0
499	5	18	2	0	8	839	0	1	0
499	6	4	1	0	2	269	0	1	0
499	7	50	2	0	28	4395	3	0	0
499	8	16	3	0	28	4395	3	0	0
499	11	57	1	0	28	4395	0	1	0
500	2	35	1	0	28	4395	0	1	0
500	3	34	4	0	24	3182	0	1	0
500	6	4	1	0	28	4395	3	0	0
500	8	17	2	0	10	935	0	1	0
500	9	20	1	0	28	4395	1	0	0
500	10	36	1	0	28	4395	2	0	0
500	12	47	1	0	28	4395	0	1	0
501	3	55	1	0	24	3182	0	1	0
501	4	29	2	0	2	269	0	1	0
501	5	51	5	0	8	839	0	1	0
501	6	6	2	0	28	4395	0	1	0
501	8	43	1	0	28	4395	0	1	0
501	10	45	3	0	28	4395	0	1	0
502	3	53	35	0	18	1980	1	0	0
502	4	24	3	0	10	935	0	1	0
502	5	11	3	0	28	4395	0	1	0
502	7	50	2	0	28	4395	2	0	0
503	3	28	28	0	16	1836	1	0	0
503	4	30	4	0	14	1527	1	0	0
503	5	19	1	0	28	4395	0	1	0
503	7	44	1	0	28	4395	0	1	0
503	9	20	1	0	28	4395	0	1	0
503	10	36	1	0	28	4395	1	0	0
504	3	54	7	0	14	1527	0	1	0
504	4	23	5	0	8	839	0	1	0
504	6	41	3	0	28	4395	0	1	0
504	10	38	2	0	28	4395	1	0	0
505	1	5	2	0	28	4395	1	0	0
505	3	9	19	0	18	1980	1	0	0
505	4	21	1	0	28	4395	1	0	0
505	7	50	2	0	28	4395	1	0	0
505	11	46	2	0	28	4395	0	1	0
505	13	22	2	0	0	165	0	1	0
506	1	2	1	0	2	269	0	1	0
506	2	37	2	0	8	839	0	1	0
506	3	40	33	0	14	1527	1	0	0
506	4	30	4	0	14	1527	0	1	0
506	5	18	2	0	8	839	1	0	0
506	10	36	1	0	28	4395	0	1	0
506	11	57	1	0	28	4395	1	0	0
506	13	48	1	0	28	4395	0	1	0
507	2	35	1	0	28	4395	1	0	0
507	3	34	4	0	24	3182	1	0	0
507	5	12	4	0	28	4395	0	1	0
507	7	42	3	0	28	4395	0	1	0
507	10	36	1	0	28	4395	3	0	0
508	1	5	2	0	28	4395	0	1	0
508	2	39	3	0	0	165	0	1	0
508	3	10	5	0	14	1527	0	1	0
508	4	21	1	0	28	4395	0	1	0
508	5	19	1	0	28	4395	0	1	0
508	6	6	2	0	28	4395	1	0	0
508	7	50	2	0	28	4395	0	1	0
508	10	38	2	0	10	935	0	1	0
509	3	49	18	0	16	1836	0	1	0
509	5	11	3	0	28	4395	1	0	0
509	6	4	1	0	2	269	0	1	0
509	7	50	2	0	28	4395	3	0	0
509	8	17	2	0	14	1527	0	1	0
509	11	57	1	0	28	4395	0	1	0
510	2	35	1	0	28	4395	0	1	0
510	3	7	3	0	20	2385	0	1	0
510	5	18	2	0	8	839	0	1	0
510	8	16	3	0	28	4395	0	1	0
510	9	20	1	0	28	4395	1	0	0
510	10	45	3	0	28	4395	0	1	0
510	12	47	1	0	28	4395	0	1	0
511	3	3	20	0	16	1836	0	1	0
511	4	29	2	0	2	269	0	1	0
511	5	51	5	0	10	935	0	1	0
511	6	6	2	0	28	4395	0	1	0
511	8	43	1	0	28	4395	0	1	0
512	3	54	7	0	28	4395	0	1	0
512	4	24	3	0	10	935	0	1	0
512	5	11	3	0	28	4395	0	1	0
512	7	50	2	0	28	4395	2	0	0
513	2	37	2	0	8	839	1	0	0
513	3	52	32	0	16	1836	0	1	0
513	4	30	4	0	14	1527	1	0	0
513	7	44	1	0	28	4395	0	1	0
513	9	20	1	0	28	4395	0	1	0
513	10	36	1	0	28	4395	1	0	0
514	3	14	34	0	20	2385	0	1	0
514	4	23	5	0	8	839	0	1	0
514	5	12	4	0	28	4395	1	0	0
514	6	41	3	0	28	4395	0	1	0
515	1	5	2	0	28	4395	1	0	0
515	3	10	5	0	14	1527	1	0	0
515	4	21	1	0	28	4395	1	0	0
515	7	50	2	0	28	4395	1	0	0
515	11	46	2	0	28	4395	0	1	0
515	13	22	2	0	0	165	0	1	0
516	1	2	1	0	2	269	0	1	0
516	2	37	2	0	6	621	0	1	0
516	3	25	37	0	18	1980	0	1	0
516	4	30	4	0	14	1527	0	1	0
516	5	12	4	0	10	935	0	1	0
516	8	17	2	0	14	1527	1	0	0
516	11	57	1	0	28	4395	1	0	0
516	13	48	1	0	28	4395	0	1	0
517	2	35	1	0	28	4395	1	0	0
517	3	7	3	0	20	2385	1	0	0
517	5	18	2	0	8	839	1	0	0
517	7	42	3	0	28	4395	0	1	0
517	10	38	2	0	8	839	0	1	0
518	1	5	2	0	28	4395	0	1	0
518	3	58	30	0	20	2385	0	1	0
518	4	21	1	0	28	4395	0	1	0
518	6	6	2	0	28	4395	1	0	0
518	7	50	2	0	28	4395	0	1	0
518	10	36	1	0	0	165	0	1	0
519	3	54	7	0	28	4395	1	0	0
519	5	11	3	0	28	4395	1	0	0
519	6	4	1	0	28	4395	0	1	0
519	7	50	2	0	28	4395	3	0	0
519	8	17	2	0	10	935	0	1	0
519	11	57	1	0	28	4395	0	1	0
520	2	39	3	0	28	4395	0	1	0
520	3	52	32	0	16	1836	1	0	0
520	5	18	2	0	8	839	0	1	0
520	8	16	3	0	28	4395	0	1	0
520	9	20	1	0	28	4395	1	0	0
520	10	45	3	0	28	4395	0	1	0
520	12	47	1	0	28	4395	0	1	0
521	2	35	1	0	28	4395	0	1	0
521	3	14	34	0	20	2385	1	0	0
521	4	29	2	0	2	269	0	1	0
521	5	51	5	0	10	935	0	1	0
521	6	6	2	0	28	4395	0	1	0
521	8	43	1	0	28	4395	0	1	0
522	3	10	5	0	14	1527	2	0	0
522	4	24	3	0	10	935	0	1	0
522	5	11	3	0	10	935	0	1	0
522	7	50	2	0	28	4395	2	0	0
523	3	25	37	0	18	1980	1	0	0
523	4	30	4	0	14	1527	1	0	0
523	7	44	1	0	28	4395	0	1	0
524	3	52	32	0	16	1836	0	1	0
524	4	23	5	0	8	839	0	1	0
524	6	41	3	0	28	4395	0	1	0
524	9	20	1	0	28	4395	0	1	0
525	1	5	2	0	28	4395	1	0	0
525	3	58	30	0	20	2385	1	0	0
525	4	21	1	0	28	4395	1	0	0
525	7	50	2	0	28	4395	1	0	0
525	11	46	2	0	28	4395	0	1	0
525	13	22	2	0	0	165	0	1	0
526	1	2	1	0	2	269	0	1	0
526	2	37	2	0	28	4395	0	1	0
526	3	59	6	0	16	1836	0	1	0
526	4	30	4	0	14	1527	0	1	0
526	5	12	4	0	28	4395	0	1	0
526	6	4	1	0	28	4395	1	0	0
526	10	36	1	0	2	269	0	1	0
526	11	57	1	0	28	4395	1	0	0
526	13	48	1	0	28	4395	0	1	0
527	2	39	3	0	28	4395	1	0	0
527	3	26	23	0	18	1980	0	1	0
527	5	18	2	0	8	839	1	0	0
527	7	42	3	0	28	4395	0	1	0
527	8	16	3	0	28	4395	1	0	0
528	1	5	2	0	28	4395	0	1	0
528	2	35	1	0	28	4395	1	0	0
528	3	10	5	0	16	1836	0	1	0
528	6	6	2	0	28	4395	1	0	0
528	7	50	2	0	28	4395	0	1	0
528	10	38	2	0	10	935	0	1	0
529	3	9	19	0	16	1836	0	1	0
529	4	21	1	0	28	4395	0	1	0
529	5	18	2	0	4	437	0	1	0
529	6	4	1	0	28	4395	0	1	0
529	7	50	2	0	28	4395	3	0	0
529	8	17	2	0	10	935	0	1	0
529	11	57	1	0	28	4395	0	1	0
530	2	39	3	0	28	4395	0	1	0
530	3	55	1	0	26	3662	0	1	0
530	8	16	3	0	28	4395	0	1	0
530	10	45	3	0	28	4395	0	1	0
530	12	47	1	0	28	4395	0	1	0
531	2	35	1	0	28	4395	0	1	0
531	3	56	21	0	22	2769	0	1	0
531	4	29	2	0	2	269	0	1	0
531	6	6	2	0	28	4395	0	1	0
531	8	43	1	0	28	4395	0	1	0
531	9	20	1	0	28	4395	1	0	0
532	3	31	24	0	26	3662	0	1	0
532	4	24	3	0	10	935	0	1	0
532	5	51	5	0	28	4395	0	1	0
532	7	50	2	0	28	4395	2	0	0
533	2	37	2	0	28	4395	1	0	0
533	3	59	6	0	16	1836	1	0	0
533	4	30	4	0	14	1527	1	0	0
533	5	12	4	0	28	4395	1	0	0
533	6	4	1	0	28	4395	2	0	0
533	7	44	1	0	28	4395	0	1	0
534	2	39	3	0	28	4395	2	0	0
534	3	14	34	0	20	2385	0	1	0
534	4	23	5	0	8	839	0	1	0
534	5	11	3	0	10	935	0	1	0
534	6	41	3	0	28	4395	0	1	0
534	9	20	1	0	28	4395	0	1	0
535	1	5	2	0	28	4395	1	0	0
535	3	8	29	0	22	2769	0	1	0
535	4	30	4	0	8	839	0	1	0
535	7	50	2	0	28	4395	1	0	0
535	11	46	2	0	28	4395	0	1	0
535	13	22	2	0	0	165	0	1	0
536	1	2	1	0	2	269	0	1	0
536	2	37	2	0	6	621	0	1	0
536	3	9	19	0	16	1836	1	0	0
536	4	21	1	0	28	4395	1	0	0
536	5	19	1	0	28	4395	0	1	0
536	11	57	1	0	28	4395	1	0	0
536	13	48	1	0	28	4395	0	1	0
537	2	39	3	0	28	4395	1	0	0
537	3	55	1	0	26	3662	1	0	0
537	5	12	4	0	28	4395	0	1	0
537	7	42	3	0	28	4395	0	1	0
537	8	16	3	0	28	4395	1	0	0
538	1	5	2	0	28	4395	0	1	0
538	2	35	1	0	28	4395	1	0	0
538	3	56	21	0	22	2769	1	0	0
538	6	6	2	0	28	4395	1	0	0
538	7	50	2	0	28	4395	0	1	0
538	10	38	2	0	10	935	0	1	0
539	3	31	24	0	26	3662	1	0	0
539	4	21	1	0	28	4395	0	1	0
539	5	51	5	0	28	4395	1	0	0
539	6	4	1	0	28	4395	0	1	0
539	7	50	2	0	28	4395	3	0	0
539	8	17	2	0	14	1527	0	1	0
539	10	36	1	0	0	165	0	1	0
539	11	57	1	0	28	4395	0	1	0
540	2	39	3	0	28	4395	0	1	0
540	3	59	6	0	16	1836	2	0	0
540	5	18	2	0	8	839	0	1	0
540	6	4	1	0	28	4395	3	0	0
540	8	16	3	0	28	4395	0	1	0
540	10	45	3	0	28	4395	0	1	0
540	12	47	1	0	28	4395	0	1	0
541	2	39	3	0	28	4395	3	0	0
541	3	14	34	0	20	2385	1	0	0
541	4	29	2	0	2	269	0	1	0
541	5	11	3	0	10	935	1	0	0
541	6	6	2	0	28	4395	0	1	0
541	8	43	1	0	28	4395	0	1	0
541	9	20	1	0	28	4395	1	0	0
542	2	35	1	0	10	935	0	1	0
542	3	8	29	0	22	2769	1	0	0
542	4	24	3	0	10	935	0	1	0
542	5	51	5	0	8	839	0	1	0
543	3	52	32	0	16	1836	0	1	0
543	5	11	3	0	8	839	0	1	0
543	7	44	1	0	28	4395	0	1	0
544	2	39	3	0	28	4395	2	0	0
544	3	13	31	0	14	1527	0	1	0
544	4	23	5	0	8	839	0	1	0
544	5	12	4	0	28	4395	1	0	0
544	6	41	3	0	28	4395	0	1	0
544	8	16	3	0	28	4395	2	0	0
544	9	20	1	0	28	4395	0	1	0
